NU_INSCRICAO,NU_NOTA_MT
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,508.7220869348456
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,458.61068468000695
238f25431ccbb438872d987652ccf5bc75c0de28,277.1477207755453
e764e0c5d6420b20733cd195050ece92813088a8,462.9698462750461
5885904584fd96c4b81b1c7dba12d3069f1279e7,490.1706665034636
f3d828523fb53b206d38e0d6c383dcb8386fff06,460.52638987947375
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,443.35798001806285
d93f82953b232e32f09c49980023a6dd5190f82e,403.38148112678533
ebb32cf7d8b122a5dabd41723d31d834147b0944,457.8481794699527
26451da54b7c50dd68a91b78480fae246c5c9533,332.31886521228927
7ede2e4d7b38337e9819adbcd29f493efaf1422f,479.7948744819665
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,417.695763504814
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,274.9203942465332
4c655a6be04f11039d8691c84f32a127aa31302b,395.93850341865794
9b11807d3cd299ae7c4673b996efde237367869f,462.15317684466675
29fafe8bae98f668dd51b9f8be530d27463d1028,320.23939326883766
e8f1b07f87537cb6dfa1ad1427023dc333615908,454.33625058577144
36aebe2504c407fae6a55dd78b6088606650b14e,288.6668224830928
32d60cd95e9dabae2aed8f052195d6eed8703ed1,315.8692309049668
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,582.8531373225771
ef18490c7eb36b305d531c27369096537d08755f,475.57472274732083
c69a7ad481dacbef32e5b399675ec26c653c0983,443.7808818619477
cf762d282e71afd27f192bfecbea9deecf0e48dd,365.17663887099775
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,508.0291640621638
f97331e59feafd161d011018f9c74fba1fae199f,494.2160449378965
58aa87c8d62f7e274075e201f0321699b63a2449,488.9661155613986
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,283.8683288354146
22a5b471349d6a7f6481f7e41e759d42d700f321,330.38700620146324
c098d4843d7e2c6f092659d6c7e856561e1bf965,442.7993349455128
69b82b274c4e45630e076443ad0f92022d55f561,492.0377181304061
88c09b0e47df70ac2a800ee9356c07c149e47965,483.1130593524448
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,492.14340715797385
130552305b1d235736ead954f3a39a31a5e26a85,422.03870312158506
4568958f97d91d411e056f26e468826db0f65252,252.83648057510183
cbf871506b2a8d2a250a613b163fd36613967987,293.1582873009724
38a2d03c567e15017340fc668151031745829f6f,457.8401344807394
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,518.2027174773708
f34367830fcea24bed44531a21723c743aa23388,471.8129769530043
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,315.47864647577194
2947711097206170cb5cfcad8b3264e7d46cf84b,468.63496044095643
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,464.9161164281196
4236bab9aa4fda581822d73b2673e18173259236,543.0915410780042
8b74ecf4de459564720217586afd122cdd9a8dc7,461.4752551400057
3159104a8cb51f88391d02e5679c7b8164e3cf3c,456.47930473898475
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,301.118031781981
ea71616417d91e7c2de90e3cc7e429379b8cf720,433.48993615021527
b88b2ecdda851269372c7abd185d062a7e6d2c06,458.2166464549871
9c73e772e63092cb448869f90d7a2239dded321b,287.6792390028427
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,408.29341153080543
98aa4c1c55ff040e12b69753c3dd1b04875ef742,305.5093606916014
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,352.10430036123404
d945f52c48de4820b70d2ff189e79d3533d6ad19,460.6209854306694
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,501.5166386122802
52feee56c52b89353482d8ff79596da74721397d,457.7391612818115
4e18ab8ae4fd83938f5494798f508d5367cac2d2,372.6258695657765
7730709b7ca12db00680265a9cc539d8aa1fc514,357.11393729078776
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,465.3736262745873
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,499.3307795998044
54ff102165b4e93fac3b1f5da7f71819da23748e,414.69554868621475
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,400.4850848849199
2d5560d6dbef33600be60952b3aca292c59ea7b0,431.57068095723326
980beb6549cdfb6c50c021ebac3193ab8a767283,479.1531923705727
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,408.87464708128607
976c956801b752be72d06bf859a82f6f8d81f125,531.5674779130273
d623c0a31c3bed84a4bb48d84e71fd2680276aba,320.4834624374282
18f200b076c037a10fa275ac170a70490f5dfbb2,465.7614616886615
42d7da47303db95ea24874a9982c45e9154fe14b,281.88890863464985
3eafd7a24678d09e9e32a45cfadd28505e3868dc,352.24567558005384
cee30066639835f12782e9590849ca897ac1b171,587.5240937552043
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,518.8762520350608
0181d96df3733bc40c221a488d453f150d34d829,493.6948268058526
c9d8c520f64aa59e3b241482268d5071698514b7,491.19913777572356
e4429cb4643af3638695f52912a9594f6bb5254a,540.4144533906151
02b349161484b5bdda3e5de7767518da1ef52564,345.8537564308498
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,569.6708884156627
23aa1ab1064be4febd0b0e54f239176bac13d4a2,593.490490340051
813c8241c45c9baf7cc1ecae80a0690059c3d99f,513.595199022015
27ab51f4028992f4d54134a73a8bf348d9d8474a,481.0324944066271
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,390.59783671445064
4b213cf1f92a34b91d49d99d859efe8a2914694d,442.15202334086416
63393ce3741aba030985130fbdc82348bc5c964a,530.73137855081
a0844cd384bb27f263b50028a152e1aea6f3041b,500.80492660329304
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,302.1573420789912
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,478.75257470503414
05bed747735a3b719cf869424f7a86c902bea946,344.8109012607085
d0acd5258d606e92178448427c5c8b15ab1b4fc8,557.421543808909
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,299.756520271907
97b06064bbe6f8ef5c82aad4c36edd13027bd276,481.872829190905
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,421.30952837822053
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,305.4968914860659
51e6eb7de613c8b30620286f5c0f462e81001120,448.21476811938805
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,435.10871571294535
72fb4a27711b359a6195f60a1ecd7e363180e008,452.420499719072
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,426.8703640010473
39d2bd056fe559e69df7f1ee9598823180c8f7e6,496.2624962772427
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,486.0213446057104
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,567.5779596649031
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,607.3549775665597
4a514b8fa6795dcd5e14ecd1c907d540244f637a,504.0732576664343
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,438.5702650863198
13377ed3698676358403b48d0eda8c7ee1d6aecc,633.5025748335884
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,459.9962624287531
ce766367ff6851524770c40400c6ba253659f78e,300.1781813831293
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,466.036248273249
a69d75df09174f2e48c58f4de054e5aedfb3dd93,330.6493897776294
ffd73716669770ef69fb5db55c040b4bf9ca8876,533.2242622648846
d4348ecffd6bcf2240a87e2894b44b060871b4a8,528.0245164549578
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,532.7315275329274
20b0239ad3768ac025647a4114172ab3732b56cb,581.4331350605461
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,449.0171618029372
841018c0f460b185b0203cd15e9d649e226f0177,333.2877221936247
df2acc0d65eae18026825eea094d5860a7596d0b,529.8929699097198
3e496cde35ea69dd40732f9173985b576e676117,347.0670946721149
5e39822518efc205895979466db22326f89c5141,283.6371938327356
f84c83e72774e002b242e071238bdd0325b3d776,319.3708945101158
450cca333151ec503717ae505d19a34e1eb101ba,488.0526220711429
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,324.4490263163408
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,484.9576469356889
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,295.9918116268052
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,519.0734729718945
77b19663f69d3e984be73a22a31d776e7c04c45c,404.3231400401872
675adb56716f130faa018d3736a41be1e2a17d31,311.0858620975875
54da87b25a92c3b2315e1a6120398c2712416a14,443.88766292133874
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,492.86716589231776
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,256.7371455489098
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,330.5521643368077
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,306.6860701177154
6583c26f055db28ad39587d7222d4bb841e8ea67,546.1197798234064
db9fdf021693e9620c80ed9a4d414557fd6d19f5,453.29143368090047
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,519.6559003240243
a16fec7d39e6888925c45547f002554482b7cdec,421.07740103942285
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,443.8533895881794
422706a8f501b893c3afcf0568ed96d27e48c23e,482.01244440259916
910beddbfd181b30cbe00ebf15707179709b2e1c,330.0691660414111
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,541.7218309283631
2ea05555158319a6deb81688815814e56eb1d0f7,263.41530048743516
57b58443cda566f5cf3bd4e500b8623eb9709975,494.56975605746607
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,497.2917839667717
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,305.68717983157745
e19c44f83bbd09c6a4225663c603f66d32b8edb6,424.49213813762964
7d792999dcf5d87104871e8f4030b7d777ebeb48,325.2196308295919
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,368.65919801293467
8c000f24fa59f6853dd3934d184bed253ad81c40,543.9788305537854
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,347.3748313993565
dadee048244caf3d6c6e6fb9fa46f047f30333a7,242.86808833322942
92d26d442aa39811a925e409313c2155c70bd207,439.6648683440515
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,547.425937305821
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,287.02164332611693
e0046f52481512ec10030f695dd3d56c14963819,525.6307968473348
4c3d0438add4c03cb81a25c5eee309226aa28053,532.4422862513594
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,522.5811275052795
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,327.5289992713966
0ae9567502f385d06a8367de33e93952a2ab70c0,530.9608157654649
69d2ddc8bdf8d604a71a2752b116907482329a27,481.38462566637554
a1203344dc3ac6e15e54db1b21423904cdd91800,443.75200217210636
c759ad904d22197f1cf3b5ef9e41ee1609513cea,596.1510697907123
9c116780cc06704304d288d079076f160a17e16e,454.8747550893589
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,480.1028787885773
29ff45ccdb3218636888020586ad0937061d5fce,517.0493449058861
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,332.5823663199243
56de6d3b1e9154dc987213e9be4c1cd4afff4844,345.0070348082601
42e41941b2e875c39adea29e0316d4463b645bc9,539.360678329888
8bd03c9e28441366b398da85e8cc788bf1cae5e6,407.170559360801
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,508.9968268132556
c5a416e9d46068859aa2aba316db0653b8bfe95d,446.1973417368229
79241e179af88eebfc54cb143d00a31f32dc1543,444.32867564795106
08388faaa66a1114f5c9f268f91604a87c53bc1c,446.7181367298045
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,288.2096595581188
755163a5846bc975b2f56d173b8d007274af14e9,522.3616280406795
9dc8176b2b435cdabef75b6bdba80010da32bdac,469.1823814737317
db58077a6d9064040df91d4c211f102003d2e1e2,571.6342837846274
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,553.026367061785
16397992b0106ec27c19b528b0e054cd177ebc22,542.5453078362398
ac31ca75101445def2cf48e297b8928655378167,476.1771307496376
278fefb75892bd65c121cf6c61ee1a4b78cf7929,279.653119035386
8fe81ee79ae22a3b9cd83a833861e0970c565c29,502.7109075261132
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,530.2481017286378
172c3201202c7da0b9a8233e72fde6d0c6f8d388,456.4368473835151
798aa833377b56d48abf3216c1b5a631c3149322,455.3019822727824
1e640126b34faff7accbcc0682260a5ab9476f66,308.0964959071619
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,578.3498794118599
5bc8c472a9d28a0d0f92c9f46470258394d7e363,440.86659009872085
826b79288e1f91a3e15010d40bef197c37340b69,519.2342188715571
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,505.64973266624924
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,501.739191971607
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,404.14371162441483
fcd382593b2bba0637f03548f6a0d7da6835f51a,433.73146529737636
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,596.3811480933073
a7cc1691397eb337db3ab74d7f15d2682ce98f99,277.6652910702543
a23b332bafcca06eb8cefda864c756f5791de732,543.567319707383
ff298bf688bde9db13791da42e91b7d40a02bd0a,501.4440939632108
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,494.2424064144814
ddd777e1831b4503bf1ab99610fd57852b52b2c1,478.7047338755444
19e929094c9125d910057a57e7f5848a0664b815,383.6406839571898
c3b3a42edbd7966a308858e9c60a0f5699280255,533.847665998872
69029c08cd046608078c004179d57137c7bc9789,487.7226246647464
06f46db734fb75f5a610d28c37b830c2c0c193c2,449.9973475014323
420e2c2feb6b050c91b9badff729fa95cdc9cd73,489.89455127448116
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,522.1883237005462
296c589f825e518bf2656d32ca54043e9642b5e5,471.6885895718228
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,494.60165641955246
69bb73b125a392aa8bcdb97ccb824827a83f02a6,483.5178311601108
41b5f19354c8262b799b2d6fd433f5f056d64c21,360.22833560010577
179e4eb03317a216cce73131c1fe32df6d7affc7,413.79300976219264
683d4874912f09abdb539e4d53f4c466a7b22bec,463.67061546085705
2d6ee8009d8d740b82fc986536a6046cc07a0547,283.54584363952176
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,433.1040021527299
1e198a957380b99a5522bb8ccd848c77cab55cd4,441.88369347075997
65116120167f20ec93fb8a852a2ae24c6ea83e3b,454.56461594630457
c6cc92d5343c2833343ca95870de90ab97e954ff,466.3202662192091
851f227e847b2fa8e19b9f120d42897c27c8569d,340.9569756099095
9b413c2c7b2222d50e112d2ff513eb8becef359c,479.28649626175115
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,512.2154579673471
c389d7fe6b068ae69d9e18e860116bf3e83729f5,441.18707365489604
04b6d3386f2ff30822cea94b2335647b08634f69,468.31667514515163
1ab970adf4511759f8696ed663087edacc27afbc,314.8773398179787
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,486.1846554665641
f79f9d53534914cc05e3b69b442befc8747d39e5,477.0705845857968
b9dca5370778c64f1743eab56bcff742b312866a,444.8573992372524
f5a8f5810316ca0e32f1891b295b2ff52855031e,518.4257614568629
467224cc802895d7c56ddade42b895a4f9feb351,517.6734298061964
ecc35aaab26f1e81337edcca3215aeee255fb4a8,467.7062179451062
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,404.98429807967943
5d6b378efe9bee999365f7e7f2baef121d802554,420.7955929084211
e559b0224c70c5f6375cab74919eda3157a95fa3,447.95187620531567
e08934a95a0424ab45b35196cfc130079047bbb0,281.45225079163873
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,486.70835545568923
e9d39ade4112655fdf26965da153d02dd6a97b69,273.5798808838184
942dc483fcd8124d7fcf466f510d86ad29f15e15,350.4652879683615
3450b511f871652abae2d58183296f0e72276a87,418.8512532283028
ac622d213a881f9eafabd518aeb3aaa5b45db706,439.71341771209313
3edb63618d5cc43193bab8193e35a631410fd76c,305.45032980455517
a43be57516977c471b76b5b4189d4cd1167b5d11,285.7783554042238
3e560c1c260b4313ad253f31c77cc6737f3778a1,468.81656874197154
8252119c0397e283807d1ea96789b09a95ed70d8,325.5888869848853
cc8c985befebe7bb7783571e9b77943fe08ba612,463.3620966190277
828c1553914afa3fa85435ae1acdcf8d125dd969,487.9744390502873
301cc8580119bd31cc5049ce7de3950bf7359f53,351.3182900402052
e35c8e0bf8466bad9e5a55d141e58928729468fd,399.44101767996983
bce711a004527400034e68bfc44f549f24d23904,546.8626970958019
14cf801dea9ed60d04697cc3f18dfda874a49e1a,345.5913728546837
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,425.67316843228514
bba61862a0d5e374946866314eef256b08869072,444.07209617219416
9834c1fe9a6e135008415863a86272af15f872ba,440.64876206776813
8f751f14b74f7a5583bfaf744c90299d3b02f60f,400.8259879104114
46bcc20269811392c1dd18d0b446fa85aa6bc02f,300.6764995247988
6798578a55f6837578efc13df75af7044f25fc83,550.9706671981755
296d043c4cf92f5472007f8d2b26aef6ff465cc8,514.8278050412855
a14a44ed88d9356f9c732a2bac09796b2142cc14,508.93857844884974
72476117cd53a73c2173cf5ac81e4def90f96ee6,512.1787105956432
a448ecf06c50bac45592d241cfcffe8c91778336,531.2813874340884
c277a60e771011de2be776c1079af2116f7f7cc7,566.2836443725589
6417b48130cec022d06033bd008866e3224b99bf,441.1836248372224
d0ae824a3c12796d5707fef22708b1c8d4659176,342.05460629566
0d82cdb31205110637841bfa1bc54356f610b359,432.6726365121356
523161b8f9d3a07af0ef0f9faff9ac24ed6a3c72,298.5125984140108
706cc284dab3051ced52adeb62818c7bd0ac42f2,397.9328326193585
16bbfb1023120278eea074c72053e5cb81504fe8,386.6210550001624
c88ee0a25d42440c7b586513c62fbf3376851c8f,287.8558052138953
dfd4c2302f9c0925421d2439c964aeac081a9adf,346.5281881066842
1de35a53324e9ea51063f098dc18d615ae2bd66b,317.2341064169377
f294190285c04b1d4c5116eb0f3bfee2d4171110,507.16130544779776
c2fafee12060b2f506d4a62ac9c85eac28ca702b,287.0949009564191
555f23ecb19709bbc92ff4f0d2b987306c1416fa,460.8771601655808
021d0f62e28803aef8c35bc0e4313b4ecf1d2981,281.27568458058613
8d1967edeeea7561710452a89b98f1baffc32a6a,556.4109554283845
a9c9859c7bc1fff2cf8e1cb92db9325a207fbb0b,284.57202476464636
a04d8a60ddffbec04f7951e77d84f570b689cc32,477.7858314137335
859c3c94d0bc245c26422abb7f289331ef084797,579.9018911664257
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,499.95839300437063
18b4a466301d3ae63a0a2f84734fa1e69774b180,422.1100699251279
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,460.65006615907384
590de397312d2abf63ccd52fb8f46fa720b4284c,588.4194364506834
b4e1261b410cf336bdbdffa6991b5fa5664704b4,555.8363154551498
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,492.22115518950886
55d252dc2cd12eeb11859aa80654cbb2caed2c88,365.772660691895
2a39d36af99267f5f03a6f4e35cc252146201fef,315.09055224696027
e5556fe7aa9fe6d85e337467a00fac61f9df2460,350.55821420498296
e84cd2e6149416241129c24b20ae6e3cca3bb521,486.78731349113775
b7768c154de5b67a043e4b97c2b0f82d06830f71,491.0041131697877
77328cba4cf800777d4469e48a0cc95fa1f09d4b,502.5879764644051
48567b1c49438b0b24e7e338372e08c6b9f09818,465.9616923862129
da93c07fa0a9d683b5d744b341888cc489ebef1d,470.19874548457307
6a65b52fdf5b7096d9730d7e32a2360912651ba2,353.6171643549757
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,391.4576545372688
9c613b956fdd251bda7a8ac21441f5fe67d7f357,497.93041941346814
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,485.00044938744134
1b1326bdd1998fe5c1b7e6071e6b0f9881af6319,334.2081135378557
09c63fa60a00172475617c0c671b9cc60f149dcf,451.6619501026961
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,455.8385847515946
ec2bd1d568a708cdb28d059820416bdda79557dc,453.9966521596638
fc7bb22ee547c81f2de75c284984a67db00f2322,507.6062667363942
87e42e3f1e79c11b9bec6826b4f814304531478b,516.1804014214648
208b03e228c504e12e4c700aac9495b94b4c7407,525.85329320242
2e2c64e5e2c9a9679560b233d2ad216ace93f660,450.0816583618507
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,541.7129568533772
1c28248e98845afca1865c459314249feea999b0,278.6409531136368
493e19b41cfe9968dd0eaba1868bef1b3d84defc,467.4333247074108
bf431548e10941ab81b1a34f92f1cfb01950fd62,461.89566145476346
a91404916fdccca1894af4edbea7666901f6252c,526.7571857702919
95ad9e51dad8e089af0b0d39c0419064ca0a2840,218.34552158052023
940358b0bbccb29c1d2a79529b2172c43da6cf7b,454.96410731284084
947c15e258fbe04cbe9e6beffd2c8a16b959d781,471.6393122020684
293bebfab8bc0f1981e06f74729451ad261c408f,435.2000547586491
21811108f3f9679121c19ea24f253687e2fcdb2d,529.1924697745071
d71ea9e82f6b226de3a80c0a6852af12f98cafdd,410.18563362785966
e5099c2b9af1492528206c5324fc629b53d39b8e,445.6249340874128
db83eecf9ea6d34183bdfbbd3a294239d209998f,489.35465082616776
4293ce669b29af8502f54e8c681f35ada3faa9e5,445.80765940880224
31ff07e2747bafb95752566b0f5a64b922882904,522.7335311584313
fa69a477c4c6483c3bfbbfc691f7be572baca304,482.05806341132933
3b8a8d9ba1ade08724431323599b06bb8979f602,457.60779282418713
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,409.88256149843767
8332264f63ce9bf729b5897f54db6beb4f76178c,495.3059936953624
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,537.2626216633535
2956c2d286a5003ab466c521de37dd1d9c56b138,488.6166397423849
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,454.2013277360973
9da399adb6dbe6f539fe289790b7c7a97f77ba68,478.7222358643511
a644cb43c16195db2b590b4b3acbe78beb00a757,532.2633225160615
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,456.3383476158049
e149f4e025f0dd43bc3f4486a8b51812386e8180,480.5782993259645
dbc1235a05198e5e54bb9e455d6276ab6b3328b0,313.20096645398917
229c208f27d32caa49c60a8961a7a0000fa35d0f,507.0552206975209
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,550.0839272872385
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,396.9499564185289
74d2d2e8e9565d5f6d346a3d936c49db65724286,356.60883874477486
e5f10e690160331385f35e159ed1bc5c4200e1bf,482.88616485172423
4852b5e9f012432260567d41bf04692c73f86f01,453.57231781098454
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,504.82300872082715
9a9a049c1ede532731ab8dd050f076bcf3ca912f,534.6722113066394
f232120e01c15fae99266adceb47be0c3df15e08,440.5599304704174
0b10fc81f5234c7d7d3aa5d01428f1cf3fd49b37,352.9159322614112
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,472.8315008149799
56d3ec2cb296719d257acc058f480a344bfd97bb,498.26250373820363
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,518.4268870521666
9eb9dd602fb470442e6bffbedf7a0d0b32ac5159,281.79777013138806
ab8d7f1592b7bbde25eb9b818b99741432cc8252,295.6079063321334
542aa64a6a87d1833d09c967fc672a88643116c1,451.31678042956577
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,459.620887242215
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,522.1987361678734
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,578.3386934591821
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,420.5112556273135
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,509.48130425132746
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,465.4967952281499
d79709571e24ee9bf8afab33d06eee7929ac0286,488.5853543780857
1003b7d137a200f66ab4f2d3e05e981d9a023b08,476.68986765679017
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,486.7703846452049
a017f303bd2b207985b3f01ee43d9deec489ad65,298.74054384941314
6d5111a9889453975716b90ae82da4435462af9e,500.6693504503625
3f528b6e3b867d4116bae65044d6e271dd65fc8a,436.8425232867441
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,454.9767926027213
b6bbd503a3f02c9c0639f224a94f2951eaf554a5,324.5015397970158
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,412.9599476021257
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,607.2400499523069
d0b5a4ff0031607990780a1db353ada430aea498,421.54019990353163
24cad5cf91558b12b45c1212700db673e5ab9b40,496.63613231586066
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,489.6890810532833
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,500.8318405332818
c6d8390bbb0c91ef180da9e1c67318010bd84083,576.4560829374718
a0bf486a224c638a70bebd3cac3b1c1827b9d830,448.63720702051637
1e1a31194dded0ff0f168985aba3dce8bde7daf2,464.42728701188594
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,487.2576201729985
8125c71f5ecbe722eb675219e0450bf75134e9a6,465.04618224456897
b625c5a18b2d8fb257d71bb5164549cbdceb822a,296.2887346135553
27666028586f534a805324eaa3c121f37b991ada,481.14876274306175
a762bc4e107aa359d742210907f8d12540263dab,305.4968914860659
2978e2b3b4792932d9265d7f4db581af88d1a921,464.6419263333522
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,478.30784624954345
d4e9ba5815a08a480549c51e5b02e20666c663ae,282.01817316066655
effb9dc8056f1c11243fb0029182555553f03eab,421.76373625530186
7c712150f587a98c7da7f463a610af0518cd0c8a,289.36250244353363
b4327f93da9bb6252aed8c1d43898a7fd79ea058,278.73686021853524
17b6e43bff847be21256a445590fa7a7ea7c1b88,527.4110586272112
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,426.0017103938296
a27083eeb56a694649973eb5643a4fbbf14f8498,485.14622803612673
6c6b84d373077d1fb5e174ec6f98c84171e1b014,424.9372185421208
5b7c07974bbc5152dee67fd938d13fc6af6d3956,493.2093400468381
f821fd4401e089f1805edc4133e4ffed07face2b,417.1675324255076
586e7064860818014147f486a6a1588301e6a3bf,498.2270472496404
4f614ed4b5f35844728026fbb84495c6741703f7,490.3365486572112
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,454.94683479821185
810121e807426e1e4817a5e70763ac080d7ac2a4,455.03942308727915
81fb55ca891b7f81ef4d173c02db0966d33623f2,411.17423151162524
ef9c0e03eb57f21ca8a827af9bfc1860d901df2b,347.21039352675274
d80e565ade74808e6ae79d10f650b873a9d360d6,426.62280911804396
a00af9d414e813ccf0997acd63f02da73546b0ff,321.1537191187856
e671a7695060523674eae0b4d44a5f6f07bdad2b,268.3736692975523
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,385.3395802902397
558fd1cf1dcb66e73f1e4e2f194187e474479d76,434.8590620555198
da45016b0cbcc19ead94a81329e18357a188b694,464.2991963348934
91d6ce670cecd35b7f7da283df465ccb09f4fb32,526.6141141233958
292ff64a45a5d097187a7d7fc7ae944523a3b66a,436.1888820449087
c1020ba850c9730056bfaab2ea5546fca7d69bb6,435.52610432000137
4be47d1f5c4fa0c08945883a1245ce93bfb43171,481.4631123738667
3188528b46d4a71ea6646dbd6b682c81f1e02d55,477.7825298005823
89ee650f4b18600df329689aabcd687e8ea3ca5a,524.7926114596492
